relation_path,entity_path
21 15 34 31,846 1272 1030 4 1945
21 15 34 34 34 34 34 34 34 34,846 1355 1030 56 353 1755 1299 779 1207 162 849
17 15 34 34 31,846 1444 1030 1960 687 452
21 13 23,846 722 1653 1480
21 13 15 34 31,846 722 1653 1030 1544 551
17 15 34 34 34 23,846 1444 1030 1579 484 2010 263
22 34 31,846 1030 1857 1945
21 15 34 34 34 31,846 1272 1030 353 1907 878 65
21 5 3,846 1355 1195 539
17 15 31,846 1444 1030 156
21 13 15 34 34 34,846 1272 1444 1030 687 696 358
21 5 9,846 1355 1195 1239
21 5 22 31,846 1355 1195 1030 1808
17 15 34 34 34 31,846 1444 1030 2005 1949 1099 1877
22 31,847 364 1810
22 34 34 34 31,847 364 1030 1861 1915 46
22 34 31,847 364 1937 1400
35 34 34 34 23,847 2008 1907 1830 1673 1461
22 34 34,847 364 353 358
35 34 34 31,847 2008 1030 1688 1806
35 34 31,847 2008 1207 1668
35 31,847 2008 1560
22 34 34 34 34 31,847 1030 106 947 1179 1286 1906
31 15 34 31,847 1420 1030 16 65
35 34 34 34 34 31,847 321 977 1673 353 1714 65
35 34 34 23,847 321 353 1886 1461
22 34 34 31,847 364 1303 750 452
35 27,847 2008 166
35 34 34 34 31,847 321 2028 1030 1863 1723
35 34 34 34,847 321 496 810 1408
22 34 34 34 34 34 28,847 1030 1869 364 1912 484 819 518
35 34 34 34 34 34 31,847 2008 1110 1303 1254 1326 425 1560
22 34 34 34 34 34 34 31,847 364 1949 55 623 162 1179 762 65
22 23,847 1030 1480
21 39 15 34 34 34 34 31,848 829 1272 1030 1812 484 819 696 1913
17 15 34 34 34 34 23,848 845 1030 1291 1933 162 1207 1413
21 5 9,848 1355 1195 1239
17 15 34 31,848 845 1030 1766 65
21 39 15 34 31,848 829 1272 1030 552 1906
21 15 31,848 489 1030 77
21 15 34 34 31,848 829 1030 1907 2002 1810
17 28,848 845 518
21 13 15 34 28,848 489 1610 1030 1148 1950
21 39 13 15 34 34 34 34 34 34,848 829 1272 1444 1030 849 1927 947 1755 425 924
21 15 34 31,848 829 1030 1165 1943
22 34 31,848 1030 2030 1808
21 15 34 23,848 1355 1030 496 1413
21 13 15 34 34 34 34 34 31,848 489 1610 1030 1722 247 1915 907 1949 1452
21 39 13 15 34 34 34 23,848 829 1272 1444 1030 924 1933 1854 1461
21 5 3,848 1355 1195 539
21 13 15 34 31,848 489 1610 1030 22 452
17 15 31,848 845 1030 592
22 34 23,848 1030 839 1413
21 39 15 28,848 829 1272 1030 1833
34 34 34 34 34 34 34 34 34 34,2008 977 1284 1397 1299 1964 1969 947 1254 707 849
37 37 37 22 34 34 34 34 34,455 1984 2 200 1030 1207 1346 1046 162 849
22 34 34 34,1710 484 572 1303 849
34 34 34 34 31,849 1291 1303 321 1960 1877
34 34 31,849 1179 364 1876
34 34 34 31,849 1303 484 1964 1906
22 34,555 353 849
34 34 34 34 34 31,849 1303 104 55 1830 1923 1877
22 34 34 34 34,817 1030 1110 364 1303 849
34 31,849 759 1943
22 34 34 34 34 34,231 1030 1346 1018 321 1303 849
37 22 34 34 34 34 34 34 34 34,476 1944 257 935 572 1303 496 690 1299 739 849
34 34 23,849 1179 2008 1480
35 34,613 353 849
22 34 34,590 364 707 849
22 34 34 34 34 34 34,1390 1207 162 484 16 1331 353 849
34 23,849 739 1413
22 34 34 34 34 34 34 34 34 34,1345 353 977 1912 789 1869 740 737 1284 739 849
22 34 34 34 34 34 34 34 34,284 257 1397 484 750 1303 1949 1762 425 849
14 22 34 34 34,745 1439 1030 770 1927 849
22 34 31,850 1030 43 1560
22 31,850 257 1811
22 34 34 34 34 31,850 257 1886 1861 1303 1544 592
21 13 23,850 491 1901 1413
21 13 15 28,850 491 1901 374 518
22 34 34 34 34 34 34 31,850 1030 1966 1949 1286 1838 1898 484 615
21 39 13 15 34 34 31,850 491 1272 1444 1030 770 247 1860
21 13 15 23,850 491 1901 445 1413
21 13 15 31,850 491 1901 257 1560
21 39 13 15 31,850 491 1272 1444 1030 1247
22 34 34 34,850 1030 1812 740 1408
22 34 34 31,850 1030 1750 1722 1810
22 34 34 34 34 34 34 23,850 1030 1291 740 1907 1964 1886 1949 1461
22 34 34 34 31,850 257 1964 1927 707 1810
21 39 13 15 34 34 34 34 34 31,850 491 1272 1444 1030 1949 1874 353 1291 1919 452
21 39 15 34 34 31,850 491 1272 1030 1964 1299 77
22 28,850 1030 518
21 39 15 34 34 34 34 34 31,850 491 1272 1030 1346 1915 1929 353 2011 1663
21 15 34 31,850 647 257 696 1322
21 39 15 34 31,850 647 1272 1030 1544 1913
25 3,851 852 1646
21 15 34 34 34 34 34 23,851 1267 1030 2008 1838 1759 353 1695 1535
21 15 34 31,851 1267 1030 1099 1560
35 23,851 1653 1480
25 11,851 852 1506
21 9,851 1267 1270
35 15 34 31,851 1653 1030 2011 1144
21 15 23,851 1267 1030 1480
35 15 34 34 34 31,851 1653 1030 690 1792 1802 156
25 21 9,851 852 1267 1270
35 15 34 34 34 34 34 34 34 34,851 1653 1030 1110 364 2001 947 1755 1303 484 1579
35 15 31,851 1653 1030 1811
25 22 34 31,851 852 1030 1303 1724
21 15 34 34 34 31,851 1267 1030 1046 1179 484 1811
21 15 31,851 1267 1030 261
35 15 34 34 34 34 27,851 1653 1030 1123 260 353 1847 1728
35 15 34 34 34 34 31,851 1653 1030 1291 13 1673 1869 1247
21 15 34 34 31,851 1267 1030 768 1346 452
35 15 34 34 34 34 34 31,851 1653 1030 1847 1830 1673 484 1 1144
21 15 28,851 1267 1030 518
22 34 31,852 1030 759 1943
21 9,852 1267 1270
25 3,852 851 875
21 15 34 31,852 1267 1030 1110 826
25 35 15 34 34 34 31,852 851 1653 1030 687 1299 1693 551
21 15 34 34 34 34 34 31,852 1267 1030 27 1838 321 2008 1863 1247
22 34 34 34 34 31,852 1030 1869 484 247 739 261
21 15 34 28,852 1267 1030 55 518
22 31,852 1030 156
25 7,852 851 1609
25 0,852 851 666
21 15 31,852 1267 1030 551
22 34 34 28,852 1030 1698 1712 518
25 9,852 851 1473
21 15 34 34 31,852 1267 1030 257 1280 1560
22 34 34 31,852 1030 1714 1915 1913
22 34 27,852 1030 5 1370
22 34 34 34 31,852 1030 1334 484 883 1808
25 11,852 851 1506
22 16,852 1030 1486
21 15 34 31,853 1908 1030 1679 1495
22 34 31,853 257 737 826
21 15 31,853 1555 1030 826
21 15 34 34 34 34 31,853 1908 1030 1966 1331 1915 1544 592
22 23,853 257 1413
21 39 13 15 34 34 34 31,853 1555 1272 1444 1030 49 260 2024 1913
21 13 15 34 34 28,853 489 1610 1030 1926 364 518
21 13 15 31,853 489 1610 1030 1663
22 34 34 34 34 31,853 257 687 1907 737 623 615
21 39 15 34 34 31,853 1555 1272 1030 1235 496 576
21 13 15 34 34 31,853 489 1610 1030 907 1346 1452
22 31,853 257 1144
22 34 34 31,853 257 623 55 1808
21 15 23,853 1908 1030 1461
22 34 34 34 31,853 257 779 1179 690 615
21 39 15 34 31,853 1555 1272 1030 1780 1906
21 13 15 28,853 1555 1901 374 518
21 13 15 34 34 34 31,853 489 1610 1030 1802 1838 1826 46
21 13 15 34 31,853 489 1610 1030 1713 576
21 13 15 34 15 23,853 489 1610 1030 35 624 263
22 34 34 31,854 1030 891 257 826
21 15 34 28,854 595 1030 49 243
22 31,854 1030 551
22 34 31,854 1030 1857 452
21 13 23,854 595 1653 1480
21 15 34 34 31,854 595 1030 1907 762 1860
21 15 34 34 34 31,854 595 1030 257 1179 727 1668
21 15 34 31,854 595 1030 750 1943
22 34 34 34 31,854 1030 1346 55 257 452
21 13 15 34 31,854 595 1653 1030 1964 1945
21 15 34 34 34 34 31,854 595 1030 282 6 484 865 1906
21 13 15 34 34 31,854 595 1653 1030 1284 977 615
21 15 31,854 595 1030 46
22 34 34 34,854 1030 1207 1673 1408
21 15 34 34 34 34 34 31,854 595 1030 1829 1792 1822 484 39 1945
21 15 34 34 23,854 595 1030 1959 1838 1461
21 13 15 34 34 34 34 31,854 595 1653 1030 1749 425 1331 2017 452
21 13 15 34 34 31,855 491 1901 257 1861 1030 1877
21 13 23,855 491 1901 1413
21 39 15 34 31,855 647 1272 1030 1 1810
21 39 13 15 34 31,855 647 1272 1444 1030 1992 452
21 13 34 34 34 31,855 323 1030 2008 1046 260 1249
21 39 15 34 34 34 34 31,855 323 1272 1030 364 1969 907 1334 1808
21 15 34 34 34 31,855 595 1030 282 1886 1830 1247
21 15 16,855 595 1030 1486
21 39 15 34 34 34 34 34 34 34,855 491 1272 1030 1927 1917 1273 1299 1960 1838 1759
21 39 13 15 31,855 647 1272 1444 1030 77
21 13 15 31,855 491 1901 257 1806
21 15 34 34 31,855 595 1030 1284 1273 1945
21 13 15 28,855 491 1901 445 518
21 38 34 31,855 323 484 20 1144
21 39 15 34 34 34 34 34 34 31,855 491 1272 1030 1915 924 484 1046 1838 1857 1133
21 15 34 34 34 34 34 34 34 34,855 323 484 1691 907 1949 1927 1863 1291 1933 49
21 38 34 34 34 34 34 31,855 323 484 1898 1964 1886 1949 1959 452
21 13 15 34 31,855 595 1653 1030 1280 1639
21 13 34 31,855 323 1030 779 1663
21 13 15 34 34 34 34 34 34 34,855 595 1653 1030 19 1331 1142 1669 995 727 1303
34 34 34 34 34 31,856 1915 623 162 755 257 1144
34 34 34 34 31,856 484 696 1927 770 1906
34 31,856 1915 1639
31 15,831 1985 856
34 34 34 31,856 260 623 1714 1264
22 34 34 34 34,1578 1030 907 1669 1915 856
26 3,856 2031 259
22 34 34 34,811 1254 1831 1915 856
34 34 31,856 484 1831 1639
26 12,856 2031 1655
37 34 34 34 34 34 34 34 34 34,1741 1254 1331 27 353 2022 623 1927 1874 1915 856
34 34 34 34 34 34 34 34 34 34,789 1912 1919 484 1927 1959 22 1996 924 260 856
17 34 34 34 34 34 34 34 34 34,1100 839 247 768 572 484 819 13 1291 1915 856
37 31 15,1768 1951 1985 856
37 31 15 34 34 34 34 34 34,42 299 910 1544 1123 917 1886 1966 1915 856
29 22 34 34 34,931 90 1030 162 1915 856
22 34 34,1430 247 1915 856
37 22 34 34 34,471 1952 1030 1207 260 856
37 35 15 34 34 34 34,1774 1953 88 690 1927 2017 260 856
26 22 31,856 2031 1207 1913
15 28,857 282 1801
13 15 34 31,857 1652 282 737 1810
13 23,857 1652 1413
15 34,857 282 358
37 31,1275 1450 857
13 15 28,857 1652 1148 1801
15 34 34 34 34 28,857 282 1179 13 260 1273 1655
13 15 23,857 1652 282 1461
15 34 31,857 282 1139 65
15 23,857 282 1461
13 28,857 1652 1801
15 34 34 31,857 282 364 891 1913
13 15 34 34 27,857 1652 1148 1030 2017 964
15 34 34 34 31,857 282 1346 1291 1303 1913
15 34 34 34 34,857 282 1886 740 1030 1408
13 15 34 34 34 34 31,857 1652 282 425 1919 1927 1698 1247
13 15 31,857 1652 353 427
15 34 34 34 34 31,857 282 1960 878 1673 43 576
15 34 34 34 34 34 34 31,857 282 1179 49 1933 1969 1123 1934 1808
15 31,857 282 65
22 34 31,858 282 1960 1906
22 34 34 34 34 31,858 282 1179 1673 1755 321 1913
22 23,858 282 1413
22 31,858 282 1860
22 34 26 17 15 34 34 34 34 34,858 282 1139 1215 88 690 364 1273 2008 995 1326
22 34 34 34 31,858 282 1790 1030 2028 65
22 34,858 282 358
22 34 23,858 282 1838 1461
22 34 34 34 34 23,858 282 1030 1142 1254 685 1413
22 34 34 34 28,858 282 623 1254 321 1518
22 34 34 31,858 282 425 1790 1247
22 34 31,859 1030 1713 1247
22 23,859 1030 1461
22 34 34 31,859 1030 849 739 1913
22 34 34 34 34,859 1030 1874 1949 1937 1408
22 31,859 1030 1808
22 34 34 34 31,859 1030 1866 1949 1917 1808
22 34 34,859 1030 1334 1408
22 34 34 34 34 34 34 34 31,859 1030 690 2008 947 2001 789 1831 1847 1877
22 34 34 34,859 1030 1923 1861 1408
22 34 34 34 34 31,859 1030 740 1927 947 106 1002
22 34 34 34 34 34 31,859 1030 113 1291 1142 1303 685 1724
20 3,860 981 207
37 20,602 981 860
37 20 29,1375 1033 837 860
37 29,1375 1033 860
14 29,1283 1033 860
29 25 25 25 20,1210 731 204 1175 981 860
29 20,1210 981 860
14 20 29,1283 1033 837 860
20 21,860 981 1111
20 25 21 13 23,860 981 204 400 1901 1413
22 34 34 34 31,860 1030 1664 1927 364 1322
22 34 34 34 34 34 34 34 31,860 1030 1299 1685 260 1286 1303 1326 995 1810
22 34 31,860 1030 1691 1247
30 37 20,794 1257 981 860
22 34 34 31,860 1030 162 750 46
20 16,860 981 1486
22 31,860 1030 618
29 25 20,1210 1098 981 860
20 21 15 34 34 31,860 981 1355 1030 1722 1303 1876
20 21 13 15 34 31,860 981 1272 1444 1030 819 1808
37 37 37 37 37 3,566 525 1163 1982 1381 1599 861
37 3,587 1656 861
37 37 3,176 1990 1613 861
37 37 37 3,71 68 1990 1613 861
37 37 37 37 3,28 1972 1951 1990 1613 861
37 37 37 37 37 37 3,566 525 1880 1568 2032 1972 1656 861
37 37 37 37 37 37 37 3,455 1984 2 1734 1363 1727 766 1599 861
22 16,862 1030 1486
21 15 34 31,862 689 1030 740 1639
21 9,862 975 1239
21 13 15 34 31,862 689 1444 1030 10 222
22 34 34 34 34 34 34 34 34 34,862 1030 1792 1142 1969 2008 1960 1927 1299 247 1
21 13 15 34 34 34 31,862 689 1444 1030 687 1544 707 1668
22 34 34 34 31,862 1030 750 162 623 1668
22 34 31,862 1030 56 1663
21 13 23,862 975 1653 1480
21 15 34 34 34 34 34 28,862 975 1030 17 1949 878 1673 1755 212
22 34 34 34 27,862 1030 1869 353 1326 1660
22 34 34 34 34 34 34 31,862 1030 1179 1722 878 1927 1291 13 46
21 13 15 34 34 31,862 689 1444 1030 687 1907 1808
21 15 34 34 34 34 31,862 975 1030 1722 321 257 1397 1860
22 34 34 31,862 1030 1679 1715 1810
22 31,862 1030 46
21 15 28,862 689 1030 1833
21 15 31,862 689 1030 592
22 34 34 34 26 22 34 34 34 34,862 1030 33 1927 1773 2016 257 1847 1830 1142 1792
22 34 34 34 34 31,862 1030 1861 1907 1331 5 1002
18 15 34 31,863 1653 1030 22 826
18 15 34 34 34 34 31,863 1653 1030 1919 1331 1123 1714 65
22 34 31,863 1030 1280 1906
22 34 34 34 34 34 34 34 34 34,863 1030 759 1018 257 321 690 484 1931 1927 810
18 23,863 1653 1480
20 3,863 991 85
18 15 34 34 34 34 34 34 34 34,863 1653 1030 1397 353 740 1933 907 739 1937 1273
22 31,863 1030 1247
20 11,863 991 1708
18 15 34 34 34 31,863 1653 1030 883 321 1749 576
18 15 34 34 31,863 1653 1030 907 878 826
18 15 31,863 1653 1030 576
22 34 34 28,863 1030 282 1139 1954
20 36,863 991 450
22 34 34 34 34 34 31,863 1030 1844 1673 917 247 30 1913
22 34 34 34 34 23,863 1030 810 257 484 17 263
20 12,863 991 518
22 34 34 34 34 31,863 1030 162 947 1179 1898 1663
22 28,863 1030 518
22 34 34 31,863 1030 1693 1712 1247
37 37,455 1135 864
31 15 34 27,864 1420 1030 1346 1728
37 37 37,716 1987 1135 864
22 31,864 995 1906
31 15 31,864 1420 1030 1663
22 34 34 34 31,864 995 1669 1179 810 1877
22 23,864 995 263
31 15 34 31,864 1420 1030 2022 452
18 28,864 743 1655
18 15 31,864 743 1254 576
22 34 31,864 995 1291 1945
18 15 34 34 34 34 31,864 743 1254 1165 1273 1838 27 65
31 15 34 34 31,864 1420 1030 1291 849 1810
18 15 34 34 31,864 743 1254 750 1286 77
22 34 34 31,864 995 1669 247 1810
31 15 34 34 34 34 34 34 31,864 1420 1030 1669 1964 260 1838 423 1907 551
31 15 34 34 34 31,864 1420 1030 364 1179 55 1721
22 34 34 34 34 34 34 31,864 995 1934 1866 1927 707 1291 755 1945
18 15 34 34 34 31,864 743 1254 849 1927 2002 1810
31 15 34 23,864 1420 1030 1110 1413
34 34 34 34 34 34 34 34 34 34,260 1286 1907 1923 1303 1544 917 1110 1142 1927 865
22 34 34,1819 1286 1254 865
31 15 34 34 34,1059 979 1254 762 1291 865
22 34 34 34,1403 484 849 1291 865
34 34 34 34 34 34 34 31,865 484 1907 690 162 425 282 1866 551
22 34 34 34 34 34,1905 1030 924 1949 1898 1291 865
22 34,1575 257 865
34 34 31,865 1927 727 452
34 34 34 31,865 1254 1749 353 452
37 22 34 34 34 34 34 34 34 34,1231 354 1030 19 1959 364 1964 789 1831 1291 865
37 22 34 34 34,1006 1744 247 623 257 865
34 34 34 34 31,865 1291 1927 623 779 1860
35 34,181 1254 865
34 34 34 34 34 31,865 1927 1831 1907 1949 1299 1913
22 34 34 34 34 34 34 34,1552 1254 1831 1907 768 364 552 257 865
30 30 37 37 22 34 34 34 34 34,632 1884 1146 981 1017 1030 1937 1286 260 1254 865
34 34 15 23,865 484 1874 624 1413
22 34 34 34 34 34 34 34 34,1367 1719 484 1966 907 1915 1900 260 1254 865
34 34 26 22 34 34 34 34 34 34,2008 1966 353 1803 282 364 1964 789 1942 1291 865
22 34 34 34 34 34 34,1588 1316 1326 1142 1830 1110 1927 865
37 3,866 47 1464
22 34 34 31,866 1030 2013 1179 1913
22 31,866 1030 1266
22 34 31,866 1030 321 1144
37 35 15 34 23,866 47 1610 1030 2018 263
22 34 34 34 31,866 1030 1907 1933 49 1906
37 16,866 47 1486
22 34 34 34 34 31,866 1030 1959 353 1235 1207 65
22 34 34 34 34 34 34 31,866 1030 685 552 1927 321 1331 5 1247
22 28,866 1030 518
22 34 34 34 34 34 31,866 1030 1750 1299 1759 1830 878 826
22 34 28,866 1030 2013 264
37 21 15 34 34 34 31,866 47 1555 1030 1866 1886 1780 1810
37 9,866 47 1891
37 35 15 31,866 47 1610 1030 592
37 11 27,866 47 497 1506
37 21 15 34 34 34 34 31,866 47 489 1030 737 353 1544 907 65
37 7,866 47 435
22 16,866 1030 1486
22 27,866 1030 1480
22 31,867 1927 1810
22 34 31,867 1927 1713 1002
30 3,867 1515 1761
30 22 34 31,867 1515 1927 690 1266
22 34 34 34 34 34 31,867 1927 425 1919 1949 6 282 1860
30 37 3,867 1515 1152 1476
30 9,867 1515 1239
30 7,867 1515 435
22 34 34 31,867 1927 496 977 65
30 37 21 13 15 34 31,867 1515 1306 722 1653 1030 2010 1126
22 34 34 34 34,867 1927 1334 247 1933 358
22 34 34 34 34 31,867 1927 1142 977 572 1018 1877
30 37 37 3,867 1515 447 708 764
30 0,867 1515 666
30 37 12,867 1515 1306 518
30 12,867 1515 518
30 37 7,867 1515 1306 1609
22 34 34 34 34 34 34 31,867 1927 1142 572 977 1254 1326 484 1560
22 34 23,867 1927 1715 1535
22 34 34 34 34 34 34 34 23,867 1927 1915 907 977 1838 496 1291 1286 1413
17 23,868 1653 1480
21 39 15 34 34 34 34 34 34 31,868 637 684 1030 2015 247 13 484 32 1886 1906
17 15 34 31,868 1653 1030 977 1247
21 13 34 34 34 34 34 34 31,868 637 1030 1915 740 907 1886 1755 1937 618
17 15 31,868 1653 1030 1560
21 39 15 34 31,868 637 684 1030 768 65
21 13 31,868 637 1030 46
17 15 23,868 1653 1030 1461
21 13 34 34 34 34 34 34 34 34,868 637 1030 31 1664 13 1927 113 1949 977 1179
17 15 34 34 34 34 34 23,868 1653 1030 1960 1934 1286 1907 162 1413
21 39 5,868 637 684 167
21 39 15 34 28,868 637 684 1030 707 1956
21 13 27,868 637 1030 1480
17 15 34 34 34 31,868 1653 1030 425 789 1912 46
17 15 34 28,868 1653 1030 1915 243
17 15 34 34 34 34 34 34 27,868 1653 1030 257 1949 1933 1907 1942 2008 1480
17 15 34 34 34 34 34 34 34 34,868 1653 1030 768 1179 1284 1919 1838 977 1792 260
21 13 34 31,868 637 1030 1284 46
17 15 34,868 1653 1030 1408
21 39 13 15 34 34 31,868 637 684 1610 1030 1866 260 1877
20 7,869 226 1665
20 3,869 226 1646
21 15 34 34 31,869 689 1030 2030 2024 1906
21 15 34 31,869 689 1030 2022 1945
20 21 9,869 226 640 2023
21 13 15 34 34 34 31,869 689 1444 1030 623 282 484 1264
22 34 34 34 34 34 31,869 1030 49 1907 995 737 1331 1247
22 34 28,869 1030 1713 518
22 34 34 34 31,869 1030 1869 1299 1331 452
21 13 15 34 28,869 689 1444 1030 1148 1801
22 34 31,869 1030 20 1906
21 13 15 34 34 34,869 689 1444 1030 762 1254 358
21 15 34 34 34 34 34 34 34 34,869 689 1030 2001 26 1299 113 1949 364 687 321
21 13 15 28,869 689 1444 1030 518
21 15 34 34 28,869 689 1030 1753 1755 212
22 34 34 34,869 1030 755 1346 358
21 13 15 34 31,869 689 1444 1030 1923 1663
21 13 15 31,869 689 1444 1030 46
21 15 34 34 34 31,869 689 1030 1099 1927 849 1877
22 31,869 1030 1808
22 34 31,870 282 6 1810
17 15 23,870 1652 1148 1480
17 15 28,870 1652 795 1801
22 31,870 282 65
17 23,870 1652 1413
17 15 34 31,870 1652 282 1179 1408
18 15 31,870 1946 247 1668
22 28,870 282 1801
18 23,870 1946 1413
22 34 34 34 34 34 34 34 34 31,870 282 1960 1927 1863 1949 947 484 1235 737 1408
17 28,870 1652 1801
22 34 34 34 34 31,870 282 623 484 1942 1933 1945
18 15 34 34 34 31,870 1946 247 1964 353 737 1810
18 15 34 34 31,870 1946 247 1927 1579 1906
17 15 31,870 1652 353 618
22 23,870 282 1413
22 34 28,870 282 1969 518
17 15 34 34 34 31,870 1652 353 878 1934 1334 1906
18 15 34 31,870 1946 247 1964 1452
22 34,870 282 358
21 15 34 23,871 722 1030 1148 1480
21 15 16,871 722 1030 1486
22 28,871 364 264
22 34 31,871 364 1673 618
21 13 15 31,871 595 1653 1030 1913
21 13 23,871 595 1653 1480
21 15 34 31,871 722 1030 16 1560
21 13 15 34 34 15 28,871 722 1653 1030 1874 1917 624 1518
21 13 15 34 23,871 722 1653 1030 48 263
22 34 34 31,871 364 257 865 1247
21 13 15 34 31,871 595 1653 1030 16 1560
21 15 34 34 31,871 595 1030 572 1110 1876
22 34 34 34 34 31,871 364 1110 162 260 552 239
22 34 34 34 31,871 364 1316 789 2017 1126
22 34 28,871 364 1964 518
21 13 15 34 34 34 34 34 31,871 595 1653 1030 727 995 1179 1886 1966 1264
21 15 34 34 34 34 34 34 34 27,871 722 1030 1579 1299 907 1346 1018 484 1829 166
21 13 15 34 34 31,871 722 1653 1030 849 1254 618
22 31,871 364 1144
21 13 15 34 34 34 31,871 595 1653 1030 1907 690 1303 1668
37 9,872 1644 1473
21 13 23,872 722 1653 1480
21 39 15 31,872 491 1272 1030 576
21 39 13 15 34 31,872 491 1272 1444 1030 48 1663
37 3,872 1644 1478
21 15 34 31,872 489 1030 1714 576
21 39 15 34 34 34 31,872 491 1272 1030 1722 1303 1544 1876
21 13 15 34 31,872 489 1610 1030 4 452
21 13 15 34 34 34 34 31,872 722 1653 1030 364 1669 1907 1933 65
22 31,872 1299 46
21 13 15 34 34 34 34 34 31,872 489 1610 1030 1829 1927 1912 789 5 65
22 34 31,872 1299 1854 46
21 39 15 34 34 27,872 491 1272 1030 1949 1959 1370
37 12,872 1644 518
37 7,872 1644 1419
21 15 34 23,872 489 1030 1829 1480
21 13 15 34 23,872 722 1653 1030 11 263
21 15 31,872 489 1030 576
21 39 15 16,872 491 1272 1030 1486
21 13 15 34 34,872 491 1901 257 1847 1408
37 20,1296 681 873
22 34 34 31,873 1030 1915 321 261
17 15 34 31,873 1610 1030 48 1663
17 15 34 28,873 1610 1030 2010 264
22 34 34 34 34 23,873 1030 1934 1915 22 19 263
20 3,873 681 1212
22 34 31,873 1030 1284 1247
17 15 34 34 31,873 1610 1030 1316 257 576
20 22 34 34 34 34 31,873 681 257 1669 1907 1886 260 1877
22 31,873 1030 1860
17 15 31,873 1610 1030 65
20 9,873 681 898
22 34 34 34 34 34 34 34 34 34,873 1030 2022 260 1142 1838 1691 484 917 1303 1299
22 34 34 23,873 1030 1886 32 263
22 34 34 34 31,873 1030 1316 1291 484 1668
17 15 34 34 34 34 34 34 34 34,873 1610 1030 33 1331 27 1927 750 1179 1673 977
20 22 34 31,873 681 257 1273 551
22 34 34 34 34 31,873 1030 2005 55 321 1018 65
17 15 34 34 34 23,873 1610 1030 740 1346 1847 263
22 34,873 1030 1408
11 28,874 1349 243
20 7,874 138 1609
22 34 34 34 34 34 34 34 34 34,874 1030 2015 1927 1886 1755 1792 1838 2001 260 263
21 13 15 34 34 31,874 684 1610 1030 162 685 1945
21 15 34 28,874 684 1030 1148 1950
21 39 39,874 637 684 167
22 34 34 31,874 1030 1969 3 1663
22 34 34 34 31,874 1030 2011 1949 1869 1723
21 15 34 31,874 684 1030 364 1810
22 34 23,874 1030 883 1480
22 34 31,874 1030 20 826
21 39 15 34 31,874 637 684 1030 49 1906
21 39,874 684 167
20 3,874 138 495
20 16,874 138 1486
22 34 34 34 34 31,874 1030 690 484 162 1235 1663
21 13 34 31,874 637 1030 1923 1808
21 5,874 684 167
21 13 15 34 34 23,874 684 1610 1030 1284 364 1480
22 34 34 34 23,874 1030 1770 1927 924 263
37 3,590 1513 875
29 3,931 90 875
14 3,1283 930 875
20 3,1012 1337 875
37 37 3,1889 44 1989 875
14 21 5 20 20 3,1283 1871 1651 1302 394 38 875
21 5 3,304 1651 1302 875
14 29 3,745 466 769 875
37 21 5 3,608 1604 1651 1302 875
37 37 21 5 3,1153 1763 656 1651 1302 875
30 3,890 710 875
17 15 34 34 28,876 1610 1030 17 31 518
17 15 34 34 34 34 34 31,876 1610 1030 1959 1927 1303 496 1291 65
17 15 34 34 31,876 1610 1030 1949 1316 261
22 34 34 31,876 1030 1969 1907 826
22 34 27,876 1030 1919 1728
17 15 23,876 1610 1030 1461
17 15 34 34 34 31,876 1610 1030 1949 739 779 46
22 34 31,876 1030 1280 452
17 15 34 31,876 1610 1030 31 1810
22 34 34 34 34 34 31,876 1030 1303 1110 1838 1755 1673 46
17 15 34 34,876 1610 1030 56 1408
