relation_path,entity_path
17 15 34 26 3,967 1946 247 353 1803 513
22 34 34 26 3,967 247 623 1139 1818 594
18 15 34 34 26 3,967 1946 247 623 1139 1818 594
22 34 34 34 26 3,967 247 1207 484 1139 1818 594
17 15 34 34 26 3,967 1946 247 623 1139 1818 594
22 34 34 26 3,967 247 623 1139 1818 1212
31 15 34 26 3,967 979 1254 690 1215 1212
22 34 34 26 3,967 247 1915 856 2031 1498
31 15 34 26 3,967 979 1254 690 1215 1498
22 34 26 3,967 247 353 1803 1879
18 15 34 26 3,967 1946 247 353 1803 1879
22 34 34 26 3,967 247 1303 690 1215 1879
17 15 34 26 3,967 1946 247 353 1803 1879
31 15 34 26 3,967 979 1254 353 1803 1879
22 28,967 247 264
18 15 28,967 1946 247 264
22 34 28,967 247 2024 264
17 15 28,967 1946 247 264
18 15,967 1946 247
17 15,967 1946 247
31 15 34,967 979 1254 247
31 15 34 34,967 979 1254 2008 247
17 15 34 26 3,968 1035 484 353 842 1141
21 39 15 34 26 3,968 491 1272 1030 353 842 1141
17 15 34 34 26 3,968 1035 484 1971 353 842 1141
21 13 15 34 26 3,968 491 1901 257 353 842 1141
17 15 34 28,968 1035 484 2030 518
21 13 15 28,968 491 1901 445 518
21 39 15 28,968 491 1272 1030 518
22 34 26 3,969 257 353 842 1141
21 15 34 26 3,969 1593 1030 353 842 1141
22 34 34 26 3,969 257 1907 353 842 1141
35 15 34 26 3,969 1901 257 353 842 1141
17 15 34 26 3,969 1901 257 353 842 1141
21 9,969 1593 1412
22 26 31 13,969 257 2016 158 1901
22 34 26 31 13,969 257 364 2016 158 1901
21 15 34 26 31 13,969 1593 1030 1766 2016 158 1901
22 34 34 26 31 13,969 257 1790 364 2016 158 1901
35 15,969 1901 257
17 15,969 1901 257
21 15 34,969 1593 1030 257
21 13 15 34,969 1593 1610 1030 257
21 15 34 34,969 1593 1030 1207 257
21 39 15 34,969 1593 684 1030 257
22 34 26 3,970 687 353 842 1141
22 34 34 26 3,970 282 425 353 842 1141
22 34 26 3,970 282 1139 1215 1158
22 34 34 26 3,970 687 1838 690 1215 1158
22 34 26 3,970 282 1139 1215 1498
22 34 34 26 3,970 687 321 690 1215 1498
22 28,970 282 1801
22 34 28,970 687 810 1801
22 34 34 28,970 282 1030 810 1801
22 34 34,970 687 1838 282
22 34 34,970 282 1179 687
22 34 26 3,971 247 353 842 1141
22 34 34 26 3,971 247 1334 353 842 1141
21 13 34 26 3,971 637 1030 353 842 1141
22 34 26 3,971 247 353 842 1646
22 34 34 26 3,971 247 1334 353 842 1646
21 13 34 26 3,971 637 1030 353 842 1646
22 28,971 247 264
22 34 28,971 257 364 264
22 26 12,971 257 2016 264
22 34,971 257 247
22 34 34,971 257 1907 247
22 34,971 247 257
21 13 34,971 637 1030 257
22 34 34,971 247 1830 257
37 0,973 627 1600
37 37 0,973 1580 1955 1600
37 37 37 0,973 2032 1972 1980 1600
37 37 37 37 0,973 2032 1727 68 1990 1600
37 3,973 2032 1494
37 37 3,973 2032 766 1494
37 3,973 1580 1879
37 37 3,973 1580 320 1879
37 37 37 3,973 2032 1972 1980 1879
37 11,973 1580 1708
37 37 11,973 1580 1955 1708
37 37 37 37 11,973 2032 1972 1951 1248 1708
37 37 37 37 37 11,973 2032 766 1972 1980 1248 1708
37 12,973 2032 1801
22 28,973 1148 1801
37 22 28,973 2032 1148 1801
37 17 28,973 627 1652 1801
37 22,973 2032 1148
37 37 22,973 2032 1727 1148
37 17 15,973 627 1652 1148
37 18 15,973 2032 1662 1148
37 36,973 1955 289
37 37 36,973 1580 1955 289
37 37,973 2032 266
37 37,973 2032 627
37 37,973 1580 1656
37 37 37,973 2032 1972 1656
37 37 37 37,973 2032 766 1972 1656
37 37 37 37 37,973 2032 1727 766 1972 1656
37 37,973 1580 1955
37 37,973 1580 1965
37 37 37,973 1580 1955 1965
18 15 26 1,974 1652 353 842 1835
22 34 34 26 1,974 282 425 353 1803 1835
22 34 26 3,974 282 1139 1215 706
18 15 34 26 3,974 1652 282 1139 1215 706
22 34 34 26 3,974 282 1030 690 1215 706
22 34 26 3,974 282 1139 1215 908
18 15 34 26 3,974 1652 282 1139 1215 908
22 34 34 26 3,974 282 1030 690 1215 908
18 15 26 3,974 1652 353 842 1141
22 34 34 26 3,974 282 1688 353 842 1141
22 34 26 3,974 282 1139 1818 1879
18 15 26 3,974 1652 353 842 1879
22 34 34 26 3,974 282 1969 353 842 1879
18 15 34 26 3,974 1652 282 1139 1818 1879
22 28,974 282 1801
18 28,974 1652 1801
18 15 28,974 1652 1148 1801
22 34 34 28,974 282 1030 810 1801
22 34 34 26 35,974 282 1688 353 1803 1652
18 15,974 1652 282
22 34 34,974 1148 1030 282
18 15 34 34,974 1652 353 364 282
22 34 34 34,974 1148 1030 1790 282
18 15,974 1652 1148
22 34 34,974 282 1030 1148
18 15 34 34,974 1652 353 1030 1148
22 34 34 34,974 282 1969 1030 1148
13 15,975 1653 1030
22 34 26 3,976 282 1139 1818 594
22 34 34 26 3,976 353 1207 1139 1818 594
17 15 34 26 3,976 1652 282 1139 1818 594
22 34 34 34 26 3,976 353 1207 484 1139 1818 594
22 26 3,976 353 842 1141
17 15 26 3,976 1652 353 842 1141
22 34 34 26 3,976 282 425 353 842 1141
11 15 34 26 3,976 1968 1838 353 842 1141
22 34 26 3,976 282 1139 1215 1212
17 15 34 26 3,976 1652 282 1139 1215 1212
22 34 34 26 3,976 282 484 1139 1818 1212
22 28,976 282 1801
17 28,976 1652 1801
22 34 28,976 353 496 1801
17 15 28,976 1652 1148 1801
22 26 12,976 353 842 1801
11 24,976 1968 1747
22 34 16,976 353 1996 1747
11 15 34 16,976 1968 1838 1996 1747
17 15 34 16,976 1652 353 687 1747
22 34 34 16,976 353 1907 1996 1747
22 26 35,976 353 842 1652
22 34 34 26 35,976 282 425 353 842 1652
11 15 34 26 35,976 1968 1838 353 1803 1652
17 15,976 1652 282
22 34 34,976 353 1907 282
11 15 34,976 1968 1838 282
17 15,976 1652 353
22 34 34,976 282 425 353
11 15 34,976 1968 1838 353
34 23,977 737 1413
34 31,977 2008 46
34 31,977 2008 65
34 31,977 1179 77
34 31,977 2008 452
34 31,977 2008 576
34 31,977 1179 592
34 31,977 1179 615
34 31,977 2008 1247
34 31,977 2008 1322
34 31,977 1179 1400
34 34,977 2008 1408
34 31,977 737 1408
34 31,977 2008 1560
34 31,977 2008 1663
34 31,977 1179 1668
34 31,977 1397 1724
34 31,977 2008 1808
34 31,977 2008 1810
34 31,977 2008 1811
34 31,977 1179 1860
34 31,977 1397 1876
34 31,977 2008 1877
34 31,977 2008 1906
34 31,977 2008 1913
34 31,977 1179 1943
34 31,977 1179 1945
34 34,977 1179 13
34 34,13 257 977
34 34,977 1179 49
34 34,49 247 977
34 34,977 2008 106
34 34,106 353 977
34 34,977 1179 727
34 34,727 353 977
34 34,977 2008 737
34 34,737 257 977
34 34,977 1179 755
34 34,755 162 977
34 34,977 2008 759
34 34,759 162 977
34 34,977 789 770
34 34 34,977 789 1030 770
34 34,770 247 977
34 34 34,770 247 1303 977
34 34,977 1179 810
34 34,810 257 977
34 34,977 2008 883
34 34 34,977 2008 321 883
34 34,883 321 977
34 34 34,883 321 1937 977
34 34,977 1299 891
34 34 34,977 1299 260 891
34 34,891 247 977
34 34 34,891 247 1303 977
34 34,977 2008 995
34 34,995 2008 977
34 34,977 2008 1018
34 34,1018 2008 977
34 34,977 2008 1046
34 34,1046 353 977
34 34,977 353 1099
34 34 34,977 353 1949 1099
34 34,1099 1949 977
34 34,977 2008 1110
34 34,1110 2008 977
34 34,977 2008 1142
34 34,1142 2008 977
34 34,977 1142 1179
34 34,1179 162 977
34 34,977 2008 1207
34 34,1207 2008 977
34 34,977 1299 1235
34 34,1235 162 977
34 34,977 2008 1254
34 34,1254 2008 977
34 34,977 2008 1273
34 34,1273 2008 977
34 34,977 2008 1284
34 34,1284 2008 977
34 34,977 2008 1286
34 34,1286 2008 977
34 34,977 2008 1291
34 34,1291 2008 977
34 34,977 2008 1299
34 34,1299 113 977
34 34,977 2008 1316
34 34,1316 247 977
34 34,977 2008 1326
34 34,1326 247 977
34 34,977 1179 1331
34 34,1331 907 977
34 34,977 1179 1397
34 34,1397 1949 977
34 34,977 2008 1544
34 34,1544 2008 977
34 34,977 2008 1669
34 34,1669 247 977
34 34,977 2008 1673
34 34,1673 1927 977
34 34,977 1299 1714
34 34,1714 257 977
34 34,977 1669 1715
34 34,1715 247 977
34 34,977 2008 1722
34 34,1722 2008 977
34 34,977 2008 1753
34 34,1753 260 977
34 34,977 2008 1755
34 34,1755 247 977
34 34,977 1179 1759
34 34,1759 2008 977
34 34,977 2008 1792
34 34,1792 247 977
34 34,977 2008 1802
34 34,1802 353 977
34 34 34,1802 353 1018 977
34 34,977 1299 1805
34 34 34,977 1299 260 1805
34 34,1805 260 977
34 34 34,1805 260 1996 977
34 34,977 2008 1825
34 34,1825 2008 977
34 34,977 1179 1830
34 34,1830 3 977
34 34,977 1179 1831
34 34,1831 484 977
34 34,977 2008 1837
34 34,1837 321 977
34 34 34,1837 321 1937 977
34 34,977 2008 1838
34 34,1838 2008 977
34 34,977 353 1847
34 34,1847 260 977
34 34,977 2008 1854
34 34,1854 484 977
34 34,977 2008 1863
34 34,1863 257 977
34 34,977 2008 1886
34 34,1886 2008 977
34 34,977 1179 1900
34 34,1900 1030 977
34 34,977 2008 1907
34 34,1907 2008 977
34 34,977 1299 1912
34 34 34,977 1299 1949 1912
34 34,1912 364 977
34 34 34,1912 364 1722 977
34 34,977 2008 1915
34 34,1915 1949 977
34 34,977 1179 1917
34 34,1917 1949 977
34 34,977 2008 1933
34 34,1933 2008 977
34 34,977 2008 1937
34 34,1937 2008 977
34 34,977 2008 1942
34 34,1942 260 977
34 34,977 2008 1949
34 34,1949 2008 977
34 34,977 2008 1960
34 34,1960 247 977
34 34,977 924 1996
34 34,1996 1927 977
34 34,977 1837 2008
34 34,2008 1838 977
22 34 26 3,978 1030 353 842 1141
21 15 34 26 3,978 640 1030 353 842 1141
22 34 34 26 3,978 1030 1207 353 842 1141
22 34 26 3,978 1030 353 842 1646
21 15 34 26 3,978 640 1030 353 842 1646
22 34 34 26 3,978 1030 1207 353 842 1646
21 9,978 640 103
22 28,978 1030 518
21 15 28,978 400 1030 518
22 34 28,978 1030 2030 518
21 15,978 640 1030
21 13 15,978 640 1610 1030
21 13 15 34,978 400 1901 257 1030
21 13 15 34 34,978 400 1901 257 1907 1030
22 34 34 26 33,978 1030 260 856 2031 139
21 15 34 34 26 33,978 640 1030 260 856 2031 139
22 34 34 34 26 33,978 1030 1915 260 856 2031 139
22 34 26 3,980 1030 353 842 1646
21 15 34 26 3,980 807 1030 353 842 1646
22 34 34 26 3,980 1030 1207 353 842 1646
35 15 34 26 3,980 1653 1030 353 842 1646
22 28,980 1030 518
21 38 28,980 567 1780 518
22 34 28,980 1030 2030 518
21 15 28,980 807 1030 518
35 15 28,980 1653 1030 518
21 39,980 567 1272
21 27,980 807 1272
21 15,980 807 1030
35 15,980 1653 1030
21 13 15,980 807 1444 1030
21 39 15,980 807 1272 1030
21 27 15,980 807 1272 1030
21 38 34,980 567 1780 1030
25 3,981 204 86
37 3,981 1936 86
25 25 3,981 835 204 86
25 30 3,981 1393 514 86
25 3,981 204 495
37 3,981 1606 495
25 25 3,981 204 1098 495
37 20 3,981 1220 1195 495
21 5 3,981 1355 1195 495
37 3,981 1936 539
21 5 3,981 1355 1195 539
37 20 3,981 1220 1195 539
25 21 5 3,981 1130 1355 1195 539
37 21 5 3,981 1220 1355 1195 539
25 25 21 5 3,981 1130 1098 1355 1195 539
37 3,981 1936 908
22 34 26 3,981 1030 690 1215 908
25 22 34 26 3,981 204 1030 690 1215 908
22 34 34 26 3,981 1030 1207 690 1215 908
20 22 34 26 3,981 860 1030 690 1215 908
25 3,981 204 1141
37 3,981 1936 1141
22 34 26 3,981 1030 353 842 1365
37 22 34 26 3,981 1936 257 353 842 1365
22 34 34 26 3,981 1030 1207 353 842 1365
25 22 34 26 3,981 204 1030 353 842 1365
20 22 34 26 3,981 860 1030 353 842 1365
37 3,981 1010 1478
20 3,981 860 1478
25 3,981 731 1478
25 25 3,981 731 204 1478
20 3,981 860 1498
22 34 26 3,981 1030 690 1215 1498
20 22 34 26 3,981 860 1030 690 1215 1498
25 22 34 26 3,981 204 1030 690 1215 1498
22 34 34 26 3,981 1030 1207 690 1215 1498
21 15 34 26 3,981 722 1030 690 1215 1498
37 3,981 1010 1558
25 3,981 204 1573
37 3,981 8 1573
25 25 3,981 204 1098 1573
37 3,981 1010 1646
20 3,981 860 1646
25 3,981 835 1646
37 7,981 1010 435
20 7,981 860 435
25 7,981 731 435
37 7,981 1017 1609
25 21 9,981 731 640 103
25 25 21 9,981 204 731 640 103
25 25 25 21 9,981 204 835 731 640 103
25 21 9,981 731 640 105
25 25 21 9,981 204 731 640 105
25 25 25 21 9,981 204 835 731 640 105
37 9,981 1010 203
25 9,981 1393 203
25 25 9,981 1393 731 203
37 20 9,981 1220 1195 203
37 9,981 1606 393
25 9,981 835 1239
37 9,981 1220 1239
25 25 9,981 835 1393 1239
37 9,981 1220 1592
21 5 20 9,981 1355 1195 1220 1592
25 21 5 20 9,981 1130 1355 1195 1220 1592
25 25 21 5 20 9,981 1130 1098 1355 1195 1220 1592
37 9,981 1606 2023
25 9,981 1130 2023
25 21 9,981 731 640 2023
25 25 9,981 835 1130 2023
22 28,981 1030 1833
25 22 28,981 204 1030 1833
21 15 28,981 722 1030 1833
37 22 28,981 1017 1030 1833
25 16,981 204 1486
22 16,981 1030 1486
37 16,981 1017 1486
37 18,981 1010 1653
21 13,981 722 1653
25 38,981 204 1653
25 21 13,981 204 975 1653
25 25 38,981 1175 204 1653
25 21,981 1393 722
25 25 21,981 1393 1130 722
25 21,981 1175 1111
25 25 21,981 204 1175 1111
25 25 25 21,981 204 1130 1175 1111
25 21 39,981 731 323 1272
37 21 39,981 1606 323 1272
25 25 21 39,981 731 204 647 1272
25 21,981 1130 1355
37 21,981 1220 1355
25 25 21,981 1130 1098 1355
37 20 21,981 1220 1195 1355
25 22,981 204 1030
21 15,981 722 1030
37 22,981 1017 1030
20 22,981 860 1030
25 25,981 835 1098
25 25 25,981 835 204 1098
25 25,1098 731 981
25 25 25,1098 731 1130 981
25 25,981 204 1130
25 25 25,981 204 835 1130
25 25,1130 1098 981
25 25 25,1130 1098 731 981
25 25,981 204 1175
25 25 25,981 204 1130 1175
25 25,1175 1098 981
25 25 25,1175 1098 731 981
25 25,981 835 1393
25 25 25,981 835 1175 1393
25 25,1393 1130 981
25 25 25,1393 1130 1098 981
22 34 34 26 33,981 1030 1915 856 2031 139
37 22 34 34 26 33,981 1936 257 260 856 2031 139
22 34 34 34 26 33,981 1030 260 1915 856 2031 139
25 22 34 34 26 33,981 204 1030 260 856 2031 139
21 5 20,981 1355 1195 1220
25 21 5 20,981 1130 1355 1195 1220
25 25 21 5 20,981 1130 1098 1355 1195 1220
37 3,982 1598 594
37 37 3,982 1813 1725 594
37 37 37 3,982 1598 1301 205 594
22 34 26 3,982 282 1139 1818 594
37 37 30 3,982 1813 1983 1725 594
37 22 26 3,982 1953 1139 1818 594
37 37 37 37 3,982 1813 1725 1983 1955 594
22 34 34 26 3,982 282 484 1139 1818 594
37 3,982 1598 984
37 37 3,982 1813 1983 984
37 37 37 3,982 1813 1725 1983 984
37 37 30 3,982 1813 1725 1983 984
37 3,982 1598 1212
37 37 3,982 1598 1301 1212
37 37 37 3,982 1598 1301 205 1212
37 22 26 3,982 1953 1139 1818 1212
37 3,982 1598 1667
37 37 3,982 1598 1301 1667
37 37 37 3,982 1598 1301 205 1667
37 37 30 3,982 1813 1983 1725 1667
37 12,982 1813 264
22 34 28,982 282 364 264
37 37 12,982 1813 1983 264
37 22 28,982 1813 247 264
22 34 34 28,982 282 364 2022 264
37 37 37 12,982 1813 1725 1983 264
22 34 28,982 282 1683 518
37 37 12,982 1598 1301 518
22 34 34 28,982 282 1683 1299 518
22 34 26 12,982 282 1790 2016 518
37 12,982 1953 533
22 34 28,982 282 423 533
37 22 28,982 1953 986 533
22 34 34 28,982 282 423 484 533
37 31 15 28,982 1598 333 484 533
37 35 15 28,982 1953 88 986 533
22 28,982 282 1801
17 28,982 1652 1801
17 15 28,982 1652 1148 1801
22 34 34 28,982 282 1030 810 1801
37 22 26 12,982 1953 1139 1818 1801
17 15 34 28,982 1652 353 496 1801
22 34 34 26 35,982 282 484 353 1803 1652
37 22 34 26 35,982 1813 247 353 842 1652
17 15,982 1652 282
37 22 34 34,982 1953 690 1030 282
17 15 34 34,982 1652 353 364 282
37 31 15 34,982 1598 333 484 282
22 34 26 3,983 282 1139 1215 706
17 15 34 26 3,983 1652 282 1139 1215 706
22 34 34 26 3,983 282 1030 690 1215 706
22 26 3,983 353 842 1141
17 15 26 3,983 1652 353 842 1141
22 34 34 26 3,983 282 484 353 842 1141
22 34 26 3,983 282 1139 1215 1212
17 15 34 26 3,983 1652 282 1139 1818 1212
22 34 34 26 3,983 282 484 1139 1818 1212
22 26 35,983 353 842 1652
22 34 34 26 35,983 282 6 353 1803 1652
17 15,983 1652 282
22 34 34,983 353 364 282
17 15,983 1652 353
22 34 34,983 282 6 353
17 15 26 3,985 88 1139 1818 594
22 34 34 26 3,985 1838 282 1139 1818 594
17 15 34 34 26 3,985 88 690 484 1139 1818 594
22 34 34 34 26 3,985 1838 484 1207 1139 1818 594
22 34 26 3,985 1838 690 1215 1212
17 15 26 3,985 88 690 1215 1212
22 34 34 26 3,985 1838 2008 690 1215 1212
22 34 28,985 1838 484 533
17 15 28,985 88 986 533
22 34 34 28,985 1838 484 1273 533
17 15 31 28,985 88 211 164 533
17 15 28,985 88 1139 1954
22 34 34 28,985 1838 282 1139 1954
17 15 26 12,985 88 1139 1818 1954
17 15 31 28,985 88 211 164 1954
22 34 34 26 12,985 1838 282 1139 1818 1954
22 34 26 17,985 1838 690 1215 88
22 34 34 26 17,985 1838 2008 690 1215 88
17 15 34,985 88 690 1838
17 15 34 34,985 88 1139 484 1838
22 34 26 3,987 1030 690 1215 1212
21 15 34 26 3,987 684 1030 690 1215 1212
22 34 34 26 3,987 1030 1207 1139 1818 1212
22 34 26 3,987 1030 690 1215 1498
21 15 34 26 3,987 684 1030 690 1215 1498
22 34 34 26 3,987 1030 1207 690 1215 1498
22 34 26 3,987 1030 353 842 1646
21 15 34 26 3,987 829 1030 353 842 1646
22 34 34 26 3,987 1030 1207 353 842 1646
22 34 11,987 1030 819 1506
21 15 34 11,987 829 1030 819 1506
22 34 34 11,987 1030 779 819 1506
22 16,987 1030 1486
21 15 16,987 684 1030 1486
21 38 15 16,987 684 1610 1030 1486
21 39 15 16,987 829 1272 1030 1486
21 13 15 16,987 684 1610 1030 1486
21 39,987 684 167
21 5,987 684 167
21 39,987 829 1272
21 15,987 684 1030
21 38 15,987 684 1610 1030
21 13 15,987 1272 1444 1030
21 39 15,987 829 1272 1030
21 39 13 15,987 829 1272 1444 1030
22 34 26 3,988 1030 353 842 1141
22 34 34 26 3,988 1030 1207 353 842 1141
18 15 34 26 3,988 1653 1030 353 842 1141
21 15 34 26 3,988 489 1030 353 842 1141
22 34,988 1030 364
18 15 34,988 1653 1030 364
22 34 34,988 1030 1207 364
21 15 34,988 489 1030 364
22 34,988 364 1030
18 15,988 1653 1030
21 15,988 489 1030
22 34 34,988 364 2022 1030
21 13 15,988 489 1610 1030
39 15,990 829 1030
13 15,990 1610 1030
39 39 15,990 829 1272 1030
39 39 13 15,990 829 1272 1444 1030
20 3,991 863 85
20 3,991 863 86
20 3,991 863 984
20 22 34 26 3,991 863 1030 353 842 1141
20 18 15 34 26 3,991 863 1653 1030 353 842 1141
20 22 34 34 26 3,991 863 1030 1207 353 842 1141
20 22 34 26 3,991 863 1030 690 1215 1212
20 18 15 34 26 3,991 863 1653 1030 690 1215 1212
20 22 34 34 26 3,991 863 1030 1207 1139 1818 1212
20 22 34 26 3,991 863 1030 353 842 1873
20 18 15 34 26 3,991 863 1653 1030 353 842 1873
20 22 34 34 26 3,991 863 1030 1207 353 842 1873
20 12,991 863 518
20 22 28,991 863 1030 518
20 18 15 28,991 863 1653 1030 518
20 22 34 28,991 863 1030 2030 518
22 34 26 3,993 1030 353 842 1646
21 15 34 26 3,993 722 1030 353 842 1646
22 34 34 26 3,993 1030 1207 353 842 1646
21 15,993 722 1030
21 39 15,993 491 1272 1030
21 13 15,993 722 1653 1030
21 39 13 15,993 491 1272 1444 1030
21 13 15 34,993 491 1901 257 1030
21 13 15 34 34,993 491 1901 257 1907 1030
22 34 26 3,994 2008 353 842 1141
21 15 34 26 3,994 684 1030 353 842 1141
22 34 34 26 3,994 2008 1969 353 842 1141
22 34 26 3,994 2008 353 842 1646
21 15 34 26 3,994 684 1030 353 842 1646
22 34 34 26 3,994 2008 1969 353 842 1646
22 28,994 2008 212
22 34 28,994 2008 995 212
21 15 34,994 684 1030 2008
21 38 15 34,994 684 1610 1030 2008
21 15 34 34,994 684 1030 1207 2008
21 13 15 34,994 684 1610 1030 2008
34 23,995 19 263
34 34,995 260 263
34 34 23,995 19 1959 263
34 34 10,995 1254 917 263
34 23,995 1207 1413
34 28,995 2008 212
34 31,995 2008 46
34 31,995 2008 65
34 31,995 1207 77
34 31,995 2008 261
34 31,995 1397 288
34 34 31,995 1397 484 288
34 31,995 2008 452
34 31,995 1969 551
34 31,995 2008 576
34 31,995 1207 592
34 31,995 2008 826
34 31,995 19 1144
34 31,995 2008 1247
34 31,995 1179 1266
34 31,995 2008 1322
34 31,995 1207 1330
34 34 31,995 1207 1303 1330
34 34,995 2008 1408
34 31,995 1254 1408
34 31,995 2008 1560
34 31,995 2008 1663
34 31,995 1207 1668
34 31,995 1207 1724
34 31,995 2008 1808
34 31,995 2008 1810
34 31,995 2008 1811
34 31,995 1207 1860
34 31,995 2008 1877
34 31,995 2008 1906
34 31,995 2008 1913
34 31,995 1397 1943
34 31,995 1969 1945
34 34,995 2008 358
34 34,995 2008 1018
34 34,1018 2008 995
34 34,995 1969 1179
34 34,1179 1303 995
34 34,995 2008 1207
34 34,1207 2008 995
34 34,995 2008 1254
34 34,1254 247 995
34 34,995 2008 1291
34 34,1291 2008 995
34 34,995 2008 1299
34 34,1299 2008 995
34 34,995 2008 1303
34 34,1303 364 995
34 34,995 2008 1326
34 34,1326 2008 995
34 34,995 2008 1346
34 34,1346 2008 995
34 34,995 1949 1397
34 34,1397 1949 995
34 34,995 2008 1669
34 34,1669 1179 995
34 34,995 2008 1673
34 34,1673 1927 995
34 34,995 1927 1713
34 34 34,995 1927 1030 1713
34 34,1713 789 995
34 34 34,1713 789 1949 995
34 34,995 2008 1722
34 34,1722 2008 995
34 34,995 2008 1749
34 34 34,995 2008 1838 1749
34 34,1749 2008 995
34 34,995 2008 1755
34 34,1755 2008 995
34 34,995 2008 1780
34 34 34,995 2008 789 1780
34 34,1780 2008 995
34 34,995 2008 1792
34 34,1792 2008 995
34 34,995 2008 1829
34 34 34,995 2008 789 1829
34 34,1829 2008 995
34 34 34,1829 2008 1969 995
34 34,995 2008 1886
34 34,1886 2008 995
34 34,995 2008 1907
34 34,1907 2008 995
34 34,995 2008 1927
34 34,1927 364 995
34 34,995 2008 1934
34 34,1934 2008 995
34 34,995 2008 1949
34 34,1949 2008 995
34 34,995 2008 1969
34 34,1969 2008 995
34 34,995 1969 2008
34 34,2008 1969 995
22 34 34 26 3,996 1869 484 1139 1818 594
22 34 34 34 26 3,996 1869 2008 484 1139 1818 594
22 34 34 26 3,996 1869 484 1139 1818 1212
22 34 34 26 3,996 1869 1915 856 2031 1498
22 34 28,996 1869 2008 212
22 34 34 28,996 1869 2008 995 212
22 34 28,996 1869 1919 243
22 34 34 28,996 1869 1919 1838 243
22 28,996 1869 264
22 34 28,996 1869 364 264
22 34 34 28,996 1869 364 2022 264
22 34 26 12,996 1869 364 2016 264
22 34 28,996 1869 1907 518
22 34 34 28,996 1869 1907 257 518
22 34 28,996 1869 484 533
22 34 34 28,996 1869 1254 1165 533
22 34 26 12,996 1869 353 1803 533
22 34 28,996 1869 1254 1655
22 34 34 28,996 1869 2008 707 1655
22 34 34 28,996 1869 364 1142 1950
11 15 34 26 3,997 1968 1838 353 842 1141
11 15 34 34 26 3,997 1968 1838 1235 353 842 1141
11 15 34 28,997 1968 1838 2030 518
11 24,997 1968 1747
11 15 34 16,997 1968 1838 1996 1747
11 15 34 34 16,997 1968 1838 1235 687 1747
22 34 26 3,998 1030 353 842 1141
21 15 34 26 3,998 677 257 353 842 1141
22 34 34 26 3,998 1030 1207 353 842 1141
17 15 34 26 3,998 1653 1030 353 842 1141
21 13 34 26 3,998 677 484 353 842 1141
22 28,998 1030 518
21 15 28,998 677 257 518
22 34 28,998 1030 2030 518
17 15 28,998 1653 1030 518
21 13,998 595 1653
21 15,998 595 1030
17 15,998 1653 1030
21 13 15,998 595 1653 1030
21 15 34,998 677 257 1030
21 13 34,998 677 484 1030
21 39 15,998 677 684 1030
21 15 34 34,998 677 257 1907 1030
21 39 38 15,998 677 684 1610 1030
22 34 26 3,1000 1030 353 842 1141
21 15 34 26 3,1000 722 1030 353 842 1141
22 34 34 26 3,1000 1030 1207 353 842 1141
22 34 26 3,1000 1030 353 842 1646
21 15 34 26 3,1000 722 1030 353 842 1646
22 34 34 26 3,1000 1030 1207 353 842 1646
21 9,1000 990 1892
21 39,1000 990 829
21 15,1000 722 1030
21 13 15,1000 722 1653 1030
21 39 15,1000 990 829 1030
22 34 26 3,1001 1969 353 842 1141
21 38 34 26 3,1001 1542 1030 353 842 1141
22 34 34 26 3,1001 1969 3 353 842 1141
