Head,Tail,Relations
9206,8066,105
9206,7550,106
9207,8066,105
9207,7550,106
9208,7550,106
9208,9216,110
9209,7550,106
9209,9217,110
9211,4818,81
9212,1286,165
9213,4905,165
9214,9098,13
9214,5001,14
9215,6229,295
9215,7917,296
9219,1869,165
9220,8631,296
9220,8705,298
9221,8633,296
9222,1869,165
9223,8297,296
9224,1385,296
9225,8972,295
9225,8973,296
9226,8284,296
9227,8334,296
9229,2294,295
9229,8662,296
9230,8311,296
9231,1286,165
9232,1286,165
8335,1,621
8649,1,622
7917,2,622
7917,3,622
8633,4,622
8465,5,622
8658,6,622
74,7,439
1869,9,491
2519,11,416
8299,13,622
8337,14,621
8659,14,622
8713,15,622
7182,16,621
8713,16,622
896,17,621
8295,17,622
8632,18,622
6917,18,624
8284,19,622
4905,20,491
8656,21,622
8653,21,624
4945,22,416
896,23,621
8296,23,622
8284,25,622
5335,25,624
32,26,622
8281,26,624
32,28,622
1644,29,621
32,29,622
32,31,622
8281,31,624
1869,34,491
1286,35,491
4905,36,491
8297,39,622
8656,40,622
8646,41,622
4905,47,491
1286,49,491
4905,50,491
1869,51,491
8656,52,622
8298,53,622
1869,54,491
1869,55,491
8284,56,622
5335,56,624
9053,57,629
1801,58,478
3013,60,637
58,63,476
4320,64,416
1869,66,491
1869,67,491
69,68,560
7354,68,563
8297,71,622
4905,78,491
8322,80,629
1869,85,491
8465,86,622
8650,87,622
3241,88,412
1784,88,413
2106,88,442
6610,88,611
8252,89,629
4001,90,530
3829,91,342
4148,91,530
3569,93,361
4807,93,526
3569,94,361
4014,95,530
4905,97,491
4894,99,491
303,100,634
4894,101,491
8674,102,634
1869,104,491
1555,105,558
6953,105,562
1869,106,491
1561,107,629
2768,108,510
7184,108,511
4905,110,491
1869,111,491
7369,112,576
1286,113,491
1225,114,404
7209,115,545
2275,117,491
2458,118,361
1286,119,491
1286,120,491
5095,121,475
5102,122,565
1286,123,491
9039,124,626
8120,124,627
7209,125,416
3829,126,342
4057,126,530
1617,126,576
8324,127,565
8565,128,409
8762,128,420
4043,128,530
3542,128,649
3829,129,342
4107,129,530
7664,130,614
8197,131,466
4048,131,530
3829,132,342
7815,132,343
6877,133,370
7046,133,371
7468,133,372
4610,133,373
7215,133,556
6935,133,557
3542,133,649
1286,134,491
1869,135,491
1286,136,491
3829,137,342
4148,137,530
3829,139,342
6969,140,589
6021,140,590
3922,140,598
3829,141,342
4156,141,530
3311,141,561
6953,141,562
8186,142,466
8188,142,600
1869,143,491
1784,144,413
3015,144,442
4905,148,491
1869,149,491
1286,150,491
4905,151,491
1286,152,491
3105,154,576
6377,157,626
3473,157,627
8690,158,626
7581,158,627
8197,159,466 600
7139,160,626
4229,160,627
1869,161,491
1286,163,491
471,164,560
537,164,563
974,164,564
4193,165,530
353,165,539
3721,165,625
3044,166,629
7619,168,558
2018,169,626
4237,169,627
2275,170,491
604,171,405
2319,172,412
1784,172,413
2103,172,442
3502,172,595
1663,173,342
8179,173,466
4144,174,530
4905,175,491
5893,176,528
4622,177,562
8190,178,466 600
188,179,486
7299,179,629
4905,180,491
1662,181,342
7209,182,416
3662,184,355
3970,184,357
4894,185,491
4905,187,491
80,188,626
8323,188,627
4190,189,530
7369,189,576
2661,189,626
1393,189,627
1892,190,626
8244,190,627
2278,191,627
8002,193,338
4811,193,407
4819,194,407
8762,195,420
5190,195,518
8113,195,525
4225,195,530
792,195,575
3542,195,649
3691,195,650
2522,197,409
4588,197,530
6854,199,400
1587,199,575
3542,199,649
3829,200,342
7815,200,343
4148,200,530
6953,200,562
1286,201,491
1286,202,491
1550,203,576
1837,203,626
5164,203,627
4905,204,491
1869,205,491
1067,206,423
5244,206,486
7369,207,403
232,207,405
4048,207,530
774,208,409
4172,208,518
5560,208,525
4146,208,530
1392,208,566
5102,208,567
3453,208,575
3542,208,649
720,209,409
8762,209,420
686,209,539
7066,210,626
3194,210,627
1286,211,491
1286,212,491
7440,213,416
7961,214,634
77,215,562
6201,216,338
2496,217,608
8181,217,609
6776,218,626
4232,218,627
7968,219,525
1360,219,539
5950,219,575
1286,220,491
1286,221,491
1869,223,491
1869,224,491
6405,225,416
8691,226,626
8322,226,627
130,229,615
260,229,616
8736,230,409
5932,230,530
3542,230,649
8763,231,420
5950,231,575
1020,232,407
7716,233,575
2998,234,409
5818,235,412
1784,235,413
140,235,442
4450,236,452
3829,237,342
7815,237,343
3318,237,626
1557,237,627
2301,238,566
1057,238,575
3542,238,649
632,239,409
3542,239,649
8146,240,633
2146,241,575
668,243,409
2480,243,532
3542,243,649
2604,244,525
4725,244,575
3542,244,649
4043,245,530
4173,245,539
2146,245,575
7092,246,539
3093,246,575
0,248,575
4154,249,530
339,250,399
2365,250,576
4225,251,530
2480,251,532
1869,252,491
4969,253,575
3542,253,649
4151,254,530
8146,254,633
7037,255,539
5950,255,575
4894,256,491
7440,257,416
941,258,637
1869,259,491
5102,260,565
130,260,615
1662,261,342
1286,266,491
4905,267,491
1286,268,491
2357,270,338 628
2678,270,626
3625,270,627
2357,271,338 628
2682,271,626
3625,271,627
7510,272,393
8483,272,471
8624,273,393
8483,273,471
1971,274,518
1138,274,525
4060,274,530
5996,274,575
3542,274,649
1869,275,491
4827,276,403
6446,277,539
2948,277,575
3542,277,649
1513,278,412
1784,278,413
630,278,442
4905,279,491
4905,280,491
1784,281,413
8116,281,595
2769,282,335
4002,282,530
8491,282,625
4106,284,530
1869,285,491
942,286,558
1286,287,491
888,288,519
7482,289,333
4165,290,530
2437,290,575
5094,290,609
3569,291,361
4035,292,530
4009,293,530
4905,294,491
4905,295,491
4894,296,491
5107,297,416
3542,297,649
4905,298,491
2893,300,618
4905,301,491
1869,302,491
4905,304,491
2190,307,571
3396,307,572
6196,307,573
5963,308,626
4259,308,627
1869,309,491
761,310,344
1777,310,398
5959,312,559
8818,312,560
1662,313,342
1709,313,462 463
1679,313,464
1869,315,491
8762,317,415
2519,317,416
103,317,559
48,317,560
2064,318,344
4156,319,530
8397,319,562
1662,320,342
382,320,343
2580,320,462 463
1374,321,626
4989,321,627
7480,321,628
1286,322,491
3650,324,355
4459,324,357
4905,325,491
7616,326,644
5939,326,645
4190,327,530
2278,328,629
2648,329,442
7440,331,416
7440,332,416
1571,333,575
5665,334,328
2704,334,329 330
2121,334,646
3557,337,361
4086,338,539
4888,338,575
4123,339,530
7369,339,576
138,340,409
7929,340,575
3542,340,649
8762,341,415
6405,341,416
4905,342,491
4905,343,491
4905,344,491
6125,345,629
4261,346,629
4905,347,491
1286,348,491
7440,350,416
1481,351,412
1784,351,413
1662,354,342
3998,356,355
3888,356,357
3644,357,355
4459,357,357
3664,360,355
3888,360,357
2421,361,409
4040,361,530
4198,361,625
8767,363,393
8483,363,471
7209,364,416
8236,367,430
6114,367,590
4424,369,338
1254,369,626
8246,369,627
3668,370,355
4459,370,357
3276,372,355
3970,372,357
1662,373,342
642,374,626
3044,374,627
8621,375,626
8241,375,627
5166,375,628
4323,377,355
3888,377,357
1286,378,491
1286,379,491
1286,380,491
8762,381,415
5038,381,416
4905,383,491
2436,384,636
4665,386,638
6621,386,639
8260,387,629
1869,388,491
1869,389,491
1662,390,342
382,390,343
1697,390,462 463
8611,393,615
1747,394,355
3888,394,357
4905,395,491
1286,396,491
8846,397,492
4905,398,491
7961,399,634
9169,401,636
1747,402,355
3888,402,357
1662,403,342
4905,404,491
1747,405,355
4459,405,357
4623,406,409
1286,408,491
1286,409,491
1286,410,491
4905,411,491
913,412,483
8611,413,615
1057,414,575
1286,415,491
1869,416,491
3650,417,355
4821,417,357
4905,418,491
3646,419,355
4821,419,357
7321,420,370
7522,420,371
7468,420,372
7344,420,373
1875,421,444
3507,422,412
6531,422,413
6314,422,610
6819,422,611
1869,423,491
3654,424,355
3880,424,357
1663,426,342
8189,426,466
2303,426,599
8197,426,600
4794,427,615
8214,428,520
6985,429,581
8235,429,583
630,429,584
7162,429,588
0,431,575
2590,433,412
6531,433,413
6493,433,610
1988,433,611
1286,434,491
1869,435,491
8848,436,626
6957,436,627
4831,436,628
7091,437,403
568,439,409
8491,439,625
3656,440,355
3987,440,357
1869,441,491
1869,442,491
1286,443,491
4905,444,491
4905,445,491
4259,446,629
6863,447,448
3170,447,451
1507,447,452
3303,447,458
1662,448,342
3077,448,462 463
2578,448,464
4258,449,629
4258,450,629
8016,451,451
1694,451,452
3303,451,458
5309,452,487
1869,453,491
1869,454,491
1286,455,491
1286,456,491
3662,457,355
3976,457,357
1663,458,342
2303,458,599
8192,458,600
1286,459,491
1869,460,491
928,461,560
8762,462,415
1747,462,416
1286,463,491
1286,464,491
1286,465,491
1777,466,398
1286,467,491
3998,468,355
4472,468,356
3970,468,357
1026,470,334
6256,470,335
229,470,409
1869,472,491
5939,473,416
5020,475,410
4905,476,491
1087,477,626
6481,477,627
661,479,334
227,479,335
8489,479,625
3998,480,355
3888,480,357
3276,481,355
3987,481,357
1869,482,491
1286,483,491
4905,484,491
4905,485,491
1869,486,491
1286,487,491
1286,488,491
4905,489,491
1286,490,491
4905,491,491
4020,492,530
2280,493,627
7356,493,628
2278,494,627
1662,495,342
3276,497,355
3970,497,357
8197,498,466 600
8324,498,565
2304,498,599
3649,503,355
3970,503,357
1286,505,491
1286,506,491
8075,507,400
751,507,401
7455,507,576
1747,508,355
3880,508,357
9075,509,586
6982,509,588
7076,509,593
1747,510,416
1839,511,626
4282,511,627
8234,512,576
3849,512,637
5939,513,524
6055,514,626
4282,514,627
1107,515,626
4276,515,627
8626,515,628
8192,516,466 600
2304,516,599
4123,517,530
7909,517,626
7853,517,627
3661,518,355
4459,518,357
2389,520,442
1569,520,595
8762,521,417
2450,521,418
1747,521,419
2359,522,399
2136,522,400
5038,523,547
6381,525,626
4282,525,627
8626,525,628
2564,526,626
4276,526,627
7346,527,372
7217,527,373
7342,527,556
7141,527,557
8765,528,415
2903,528,416
3670,529,355
4459,529,357
1663,530,342
8175,530,466
673,531,487
1067,532,423
3802,532,486
4157,533,530
3613,533,636
3646,541,355
3987,541,357
8397,544,562
1747,545,355
4459,545,357
4000,546,530
3998,547,355
3888,547,357
2856,548,608
2541,548,609
2677,550,626
3620,550,627
539,554,561
6645,554,562
1062,555,407
1223,555,576
5243,556,530
2597,560,411
2384,561,599
8177,561,600
6571,562,575
6314,562,608
4416,562,609
6953,563,562
4121,565,530
1800,566,350
1747,566,355
3888,566,357
5178,567,355
3987,567,357
1663,576,342
8200,576,466
2304,576,599
8175,576,600
5178,577,355
3987,577,357
5860,579,633
6493,581,608
4674,581,609
2437,582,575
5093,582,609
3648,583,355
4459,583,357
1663,584,342
8185,584,466
4344,586,530
3660,587,355
3880,587,357
2437,588,575
9057,588,609
6173,589,511
6777,592,342
8413,593,615
229,593,616
4588,594,530
8182,595,466 600
5102,595,565
5215,595,576
2303,595,599
8189,596,466
4350,596,530
6953,598,562
2756,599,626
2223,599,627
6531,600,413
2106,600,442
3616,601,511
6405,602,416
1097,606,492
5329,607,412
6531,607,413
4625,607,465
2304,607,604
8140,608,589
5194,608,590
8397,609,562
8737,610,615
3654,612,355
3987,612,357
1550,613,407
4167,613,530
8196,614,466 600
1511,614,482
2303,614,599
8395,616,562
8835,617,626
4546,617,627
7243,617,628
4167,618,530
3616,619,511
4091,620,530
4622,622,562
3638,624,355
4459,624,357
5178,625,355
4821,625,357
3668,628,355
3987,628,357
6266,629,590
2680,629,598
7014,630,589
1789,630,595
7515,630,598
3642,631,355
4459,631,357
8189,633,466 600
2786,633,576
2384,633,599
6509,634,626
4235,634,627
2514,636,338
8989,636,637
2689,638,561
5774,638,562
3657,639,355
3987,639,357
2769,641,335
8489,641,625
1558,642,629
3135,643,629
3148,644,629
3542,645,649
387,646,626
4227,646,627
1806,647,406
1557,648,629
862,649,525
4146,649,530
8734,649,539
7297,649,566
5102,649,567
5996,649,575
3542,649,649
6582,650,530
8400,651,562
1663,653,342
1772,653,466
3211,653,599
7703,653,600
7619,656,558
164,656,562
7440,657,416
2365,658,576
1010,658,626
3454,658,627
474,658,628
3708,659,615
2955,659,616
8763,663,415
6405,663,416
4581,665,518
8563,665,525
4052,665,530
2576,665,566
7870,665,575
3542,665,649
5950,666,575
3542,666,649
595,668,400
2248,668,403
4107,668,530
8611,670,615
1747,671,416
5069,672,511
1067,673,423
3050,673,486
1338,674,562
4152,675,530
8326,675,565
8737,675,615
6513,675,616
724,676,402
3101,678,511
4190,679,530
3636,679,637
8762,680,420
4054,680,530
3189,680,533
8871,680,537
1049,680,538
5918,681,576
9064,681,637
1662,682,342
3083,682,462 463
1718,682,464
8762,683,420
4202,683,530
8143,683,533
8849,683,534
1038,683,535
8867,683,537
1040,683,538
8282,683,539
3542,683,649
2823,684,565
4819,687,407
5750,687,428
4199,687,429
4015,687,530
1662,688,342
3068,688,462 463
4453,688,464
1591,689,423
7112,689,510
6764,689,511
3276,690,355
3880,690,357
5178,691,355
3987,691,357
346,692,626
4261,692,627
761,694,344
2348,694,626
1836,694,627
1338,696,562
2809,698,566
8326,698,567
2146,698,575
3542,698,649
5178,700,355
3987,700,357
3670,701,355
3987,701,357
164,702,562
1108,703,626
4280,703,627
8626,703,628
2711,705,562
2146,706,575
3542,706,649
3642,707,355
3880,707,357
8410,708,539
3093,708,575
635,709,409
7927,709,525
4194,709,530
8734,709,539
5950,709,575
250,710,400 405
4167,710,530
7866,711,626
5165,711,627
4364,712,626
7113,712,627
207,714,409
4010,714,530
5996,714,575
3662,717,355
3890,717,356
3970,717,357
1978,718,626
5165,718,627
1844,719,626
9053,719,627
1883,719,628
1511,720,482
6578,720,633
6108,721,398
5776,721,407
5750,722,428
4199,722,429
3667,723,355
4459,723,357
4068,726,407
1225,726,408
4173,727,539
4355,727,566
5102,727,567
792,727,575
305,730,407
2966,731,609
1777,732,403
2365,732,576
3343,732,626
3490,732,627
8762,733,420
8121,733,539
2146,733,575
3691,733,650
4093,734,530
7159,735,626
4285,735,627
1663,737,342
8314,737,343
8185,737,466
1769,737,600
4320,739,576
1009,739,626
3454,739,627
3660,744,355
3987,744,357
1719,745,462 463
6645,747,562
1663,748,342
8314,748,343
8175,748,466
6645,749,562
84,752,560
776,752,563
1591,754,423
2313,754,510
3109,754,511
3658,755,355
4459,755,357
8396,757,562
1119,759,399
2402,759,626
3228,759,627
3831,760,626
3792,760,627
130,763,615
6953,765,562
1794,767,418
5107,767,419
8762,768,420
4564,768,530
1067,771,423
6046,771,486
2514,772,637
1663,773,342
8193,773,466
5178,777,416
234,778,576
1067,780,423
3798,780,486
3650,781,355
3976,781,357
5223,782,635
7289,783,442
5336,783,595
1777,785,398
2676,785,626
3620,785,627
2357,785,628
980,786,626
2560,786,627
2357,786,628
89,787,626
6439,787,627
3276,788,355
3970,788,357
5939,789,416
7929,790,575
3542,790,649
8850,793,398
7594,794,559
8351,794,560
8569,794,563
3276,795,355
4459,795,357
450,796,626
4259,796,627
5083,798,626
1735,798,627
1617,800,393
8483,800,471
4106,801,530
6777,802,342
8188,802,466
8177,803,466 600
8324,803,565
2303,803,599
1663,804,342
8196,804,466
1662,805,342
1717,805,462 463
1680,805,464
2842,806,412
6531,806,413
3413,806,448 451
1681,806,452
1745,806,458
5112,806,611
8611,809,615
3685,809,616
7521,813,375
7217,813,376
6936,813,390
2890,813,391
4810,814,407
5149,815,629
8866,816,576
2431,816,626
1399,816,627
1877,818,562
7446,819,355
3987,819,357
1663,820,342
8314,820,343
8175,820,466
1769,820,600
3658,822,355
4459,822,357
1747,823,355
3987,823,357
1338,824,562
2304,825,599
1772,825,600
769,826,575
1663,827,342
8194,827,466
1663,828,342
7703,828,466
5939,829,576
1663,830,342
7703,830,466
1663,831,342
7703,831,466
1615,832,562
4298,833,639
2514,834,637
165,835,576
3667,836,355
4459,836,357
8396,837,562
6953,838,562
6953,839,562
2275,840,491
8396,841,562
5178,842,355
4459,842,357
5427,843,328
3740,843,329 332
4965,843,410
3649,844,355
3987,844,357
7850,845,559
61,845,560
1338,846,562
3642,850,355
4459,850,357
3652,851,355
4459,851,357
4126,852,626
6127,852,627
3657,853,355
4459,853,357
1338,854,562
6838,856,626
4230,856,627
8110,856,628
2519,858,416
6591,858,563
7677,858,564
8186,859,466
8192,859,600
7920,861,560
1421,861,563
1567,861,564
4153,863,530
4806,863,561
8397,863,562
1663,865,342
8189,865,466
8177,866,466
8181,866,600
317,867,562
8400,868,562
3829,869,342
4057,869,530
8619,870,338
3829,871,342
1063,871,407
4148,871,530
1338,872,562
3829,873,342
7815,873,343
2248,873,398
4827,873,403
1063,873,407
3829,875,342
7815,875,343
5541,875,558
6953,877,562
4107,878,530
8146,878,633
3829,880,342
7815,880,343
4155,880,530
8396,881,562
6953,882,562
1731,883,562
1338,884,562
4068,885,398
1114,885,400
7369,885,403
3829,886,342
887,886,399
4155,886,530
6338,887,400
4034,887,530
7607,887,574
1550,887,576
1662,889,342
382,889,343
1694,889,462 463
6953,890,562
1550,891,398
4814,891,407
165,891,576
8396,892,562
1662,893,342
1685,893,462 463
1679,893,464
2192,899,405
8397,900,562
1693,901,462 463
7369,904,576
7010,904,588
196,905,409
4193,905,530
1765,906,562
4120,909,530
6953,911,562
7655,912,405
8396,914,562
2648,915,442
8397,916,562
2508,917,562
8124,918,626
6641,918,627
3301,919,453
1681,919,462 463
1877,921,562
4107,922,530
433,923,609
887,924,400
4160,925,530
5990,927,626
4222,927,627
4013,929,530
3829,930,342
7815,930,343
569,930,561
6953,930,562
7236,931,626
2112,931,627
6953,932,562
2116,933,562
8397,935,562
1283,936,562
1283,938,562
2123,939,562
3829,942,342
4148,942,530
1338,943,562
2365,944,576
8395,945,562
164,946,562
3830,947,342
8397,948,562
6953,949,562
1338,950,562
1338,951,562
3047,952,561
8396,952,562
8396,953,562
4068,954,398
4063,954,530
3234,956,559
69,956,560
1338,958,562
1338,960,562
6953,961,562
8396,962,562
1663,963,342
8314,963,343
8196,963,466 600
3829,964,342
7425,967,626
3144,967,627
8396,968,562
6953,969,562
8396,970,562
1067,971,423
6181,971,486
8397,975,562
8762,976,420
3190,976,533
7670,976,537
1052,976,538
3542,976,649
5950,977,575
3542,977,649
769,978,575
2681,979,344
4071,979,637
3625,980,629
3626,981,629
780,982,487
1662,983,342
1346,985,560
1501,985,564
7482,986,393
8483,986,471
7396,987,412
6531,987,413
4695,987,610
7505,987,611
27,988,618
5596,989,327
5598,989,328
3740,989,329 332
2704,989,330
4121,989,530
2121,989,646
6953,991,562
6482,992,629
1870,993,412
6531,993,413
7827,993,610
4763,993,611
4697,994,412
6531,994,413
5126,994,611
2196,995,412
6531,995,413
1980,995,610
4085,995,611
4905,996,491
3654,997,355
3888,997,357
4260,999,629
7298,1000,475
257,1000,478
1783,1000,575
4062,1001,530
2054,1002,451
3086,1002,452
4814,1003,407
7084,1004,588 593
2204,1005,412
6531,1005,413
2492,1005,448
4956,1005,451
1698,1005,452
5903,1005,611
4069,1006,414
9000,1006,576
8413,1006,615
675,1006,616
1663,1007,342
8314,1007,343
8195,1007,466
6869,1007,600
3455,1008,629
3454,1009,629
3455,1010,629
7680,1011,451
1454,1011,452
2180,1011,454
3303,1011,455
7985,1012,412
6531,1012,413
7576,1012,451
1688,1012,452
2786,1013,576
8187,1014,466
4140,1014,530
8197,1014,600
1663,1015,342
2552,1015,466 600
2304,1015,599
3641,1016,355
4459,1016,357
3654,1017,355
4459,1017,357
2437,1018,575
2856,1018,608
422,1018,609
1912,1019,403
7624,1021,575
3542,1021,649
3569,1022,361
3465,1024,626
7146,1024,627
1663,1025,342
8314,1025,343
1769,1025,466
6869,1025,600
4147,1028,530
1210,1029,462 463
5358,1030,328
2704,1030,329 332
6660,1034,626
1394,1034,627
1659,1037,504
62,1037,506
3657,1039,355
3970,1039,357
6777,1041,342
8189,1041,466
8323,1042,629
3654,1044,355
3888,1044,357
848,1045,518
6791,1045,525
2146,1045,575
7704,1045,650
3998,1046,355
3888,1046,357
1662,1047,342
3056,1047,462 463
3078,1047,464
1662,1048,342
7369,1050,403
8183,1050,466 600
1154,1051,545
3662,1054,355
3888,1054,357
3654,1055,355
3880,1055,357
4140,1056,530
4616,1056,576
5992,1059,355
4141,1059,357
1663,1065,342
8198,1065,466
4323,1066,355
3880,1066,357
2793,1067,634
7184,1072,511
4162,1073,530
1338,1073,562
2422,1075,626
3134,1075,627
4167,1077,530
1573,1077,626
3228,1077,627
1662,1079,342
382,1079,343
4392,1079,462 463
1699,1081,462 463
6869,1081,466
695,1082,559
928,1082,560
8349,1082,563
1869,1085,491
6481,1086,629
6437,1087,629
3276,1089,355
3987,1089,357
5697,1090,327
5463,1090,328
2704,1090,330 332
6481,1091,629
3648,1092,355
3987,1092,357
4120,1093,530
3791,1093,638
2283,1093,639
6443,1094,629
7786,1095,611
4323,1096,355
3888,1096,357
7635,1098,615
1747,1099,416
8766,1100,415
6405,1100,416
4152,1101,530
8737,1101,615
6971,1102,581
7002,1102,588
7079,1102,593
4599,1103,627
336,1103,628
2347,1104,423
6006,1104,510
3928,1104,511
4165,1105,530
2496,1105,608
8196,1105,609
4277,1106,629
4274,1107,629
4277,1108,629
3301,1112,453
1668,1112,462 463
447,1113,456
741,1114,399
232,1114,405
1062,1114,407
3640,1115,355
3987,1115,357
3642,1116,355
3987,1116,357
1673,1117,462 463
449,1118,626
4259,1118,627
5904,1120,626
5168,1120,627
992,1121,626
1836,1121,627
5492,1122,328
2121,1122,646
1097,1123,492
1662,1125,342
1713,1125,462 463
1701,1125,464
3660,1126,355
4821,1126,357
5024,1128,482
4167,1130,530
3658,1131,355
3888,1131,357
8187,1135,466 600
2303,1135,599
704,1136,413
1875,1136,442
1569,1136,595
8178,1137,466 600
8193,1140,466
8151,1140,570
8611,1141,615
7403,1142,626
4262,1142,627
8986,1142,628
1583,1143,493
1659,1143,494
6050,1143,496
62,1143,497
5149,1144,627
6405,1145,416
3661,1146,355
3888,1146,357
4004,1148,530
8041,1149,579
1503,1150,412
1784,1150,413
2944,1150,595
7091,1151,403
878,1151,405
4167,1151,530
3654,1152,355
3987,1152,357
1680,1153,462 463
371,1154,544
6209,1154,549
8173,1155,466 600
3387,1155,570
2384,1155,599
6405,1156,416
3998,1157,355
3888,1157,357
1663,1158,342
8314,1158,343
8177,1158,466 600
1663,1159,342
8314,1159,343
2303,1159,599
6869,1159,600
7949,1160,614
7094,1161,629
3998,1162,355
3888,1162,357
1684,1163,462 463
5687,1164,328
3740,1164,329 332
4151,1166,530
156,1166,576
1255,1166,626
4996,1166,627
3071,1167,462 463
3661,1168,355
4459,1168,357
1662,1169,342
2959,1169,462 463
1718,1169,464
3648,1170,355
3888,1170,357
4323,1171,355
